"draw","beta_0","alpha","tau2"
4714,0.0769825547072608,0.43962339539121,0.0405156022166153
4715,0.0955741631070606,0.455431898751712,0.0423398606541568
4716,0.0910428817078213,0.44868664432789,0.0404001535185519
4717,0.107428134163155,0.450579654918722,0.0394341814628568
4718,0.11045885830072,0.428204197041852,0.0278081763314292
4719,0.104833162091668,0.36572625618837,0.0386971194347584
4720,0.0726783371769206,0.4339722439002,0.0454211833815387
4721,0.0964386917701643,0.432190355524598,0.0460287319566284
4722,0.0895951137703666,0.405004219756601,0.0486242461871782
4723,0.0741314218549573,0.441859114200145,0.0396538957055433
4724,0.0854023644909309,0.429535726645796,0.0399090110302131
4725,0.103690806284172,0.444151820960938,0.0535777162746078
4726,0.124965890938072,0.429437169614428,0.0402922902705624
4727,0.124965890938072,0.475747320751546,0.0285708169996785
4728,0.124965890938072,0.432003010268973,0.0413103494349521
4729,0.104563712362321,0.432800908660242,0.046930820191361
4730,0.0971300151675935,0.446589584225665,0.0357967305811722
4731,0.0920685880001198,0.431025580807735,0.0245970966937648
4732,0.0994470259914087,0.465126748563759,0.0371959432416207
4733,0.0980386284823529,0.440373528237219,0.0514052654439299
4734,0.0851796848655476,0.458108068809996,0.0237444176262679
4735,0.0931106496139268,0.431785591299018,0.0354022316615937
4736,0.0834764709217723,0.433392736616086,0.0515794425440598
4737,0.10555818131002,0.406528204931861,0.0353451866339036
4738,0.100608009980126,0.452622511531943,0.0250130345906715
4739,0.0531510958691498,0.328788182430309,0.06307731863217
4740,0.0861621993424053,0.359655166833672,0.0347117900324865
4741,0.0913715310791351,0.45290989836189,0.0374664020267444
4742,0.0918508881798654,0.43464403621174,0.0322172570624275
4743,0.0798558960954138,0.44557886361504,0.0387549048870351
4744,0.0837386801223262,0.465609734235569,0.0266967388353703
4745,0.106797821837464,0.435074269553286,0.0279743598413348
4746,0.107575288144754,0.436928508168784,0.0318968700193632
4747,0.0772635612798534,0.446861321599179,0.0337385671887875
4748,0.0972318043473861,0.450329704433703,0.0411852790866501
4749,0.0989405660787948,0.438888641132124,0.03394047470362
4750,0.107308865634787,0.441227881239875,0.0266495253156352
4751,0.0764018873022568,0.429695374312066,0.0668218181869985
4752,0.0764018873022568,0.397657980654104,0.0262320285456694
4753,0.0896213104193248,0.411606891648059,0.031257064208092
4754,0.128268364183433,0.464119664393596,0.0344702758504503
4755,0.0805686487122262,0.427075207266949,0.0414459300554932
4756,0.0949549549534899,0.435938159156062,0.0314208906056053
4757,0.0882818706732426,0.441804129400338,0.0368694594908512
4758,0.0838138785626802,0.426570245883153,0.0304254402131788
4759,0.107471879041963,0.428973599583523,0.0267767538093959
4760,0.08573982484676,0.443308327580387,0.0584197368634813
4761,0.0996404959618897,0.440930527889942,0.0380568087472766
4762,0.0925087578540821,0.452975722974365,0.0357693165179415
4763,0.101706979014305,0.429526062815126,0.0489635421024381
4764,0.112648981956709,0.450144404622064,0.0400836809677591
4765,0.096483206511601,0.426201512547209,0.0475744276767529
4766,0.102679868646259,0.433639235783262,0.0415381032862941
4767,0.0939968119435945,0.42642904270504,0.0328074853849994
4768,0.0922034713410123,0.445716604070113,0.0402830665086405
4769,0.103718461000098,0.448451189965863,0.0335635371592043
4770,0.0986648240953993,0.457194709911675,0.0295768937209001
4771,0.113779072936777,0.428465943659534,0.0357311324203928
4772,0.0994019048634929,0.445820248788185,0.0299188580943857
4773,0.0753972512588226,0.435433182603853,0.0437887037464301
4774,0.107664212724358,0.447162281151444,0.0441003718137381
4775,0.114947174451686,0.433418343243623,0.0299643518576288
4776,0.0988107780373637,0.432702475025477,0.0250256228252623
4777,0.106185664168315,0.45147857728104,0.039753134946347
4778,0.102048800293218,0.441437756271172,0.0328310391945271
4779,0.0870397016368082,0.455728730759258,0.0269090968948393
4780,0.0938856097783192,0.449445643249012,0.0250321282904433
4781,0.0883957404851629,0.320282259454988,0.0374509984509905
4782,0.128180592698445,0.440735336614792,0.035804741736737
4783,0.128180592698445,0.4365122291606,0.0337881381609865
4784,0.128180592698445,0.430012169929718,0.0219865761758844
4785,0.128180592698445,0.438857854191377,0.0374168905290338
4786,0.0964212266998629,0.434129979959598,0.023433233906793
4787,0.0802462679569326,0.435524423643094,0.0596691657646713
4788,0.0914687702509179,0.427510363844078,0.0324082927177713
4789,0.0806093279754431,0.439569239391287,0.0363242184535149
4790,0.122701967327555,0.429764403549585,0.0309897279410711
4791,0.10686598616376,0.433543594423511,0.0414607636719617
4792,0.106077700184027,0.436583065926396,0.025114617958406
4793,0.0949683867154677,0.438482908903373,0.0487570208033086
4794,0.0834227865177066,0.440418557778417,0.0404376946220045
4795,0.0991136827166592,0.435809002000171,0.0281620114962935
4796,0.100969572962047,0.441214884233352,0.0416124549919836
4797,0.0985673894752019,0.444068840406863,0.030268507971749
4798,0.103747929612716,0.441193451982215,0.0278995778160503
4799,0.124012857810725,0.458570152732049,0.032424891383073
4800,0.0920412451823163,0.445925937280046,0.0462625914670622
4801,0.0756487602734546,0.443347720424661,0.0264050019948151
4802,0.103265775327035,0.390101769648474,0.0490276246393284
4803,0.100921569940457,0.430348511622715,0.0310885405439054
4804,0.0945303335461888,0.390149208646907,0.029711837212326
4805,0.0806998031799201,0.33000553734761,0.0894510925593815
4806,0.105234174376677,0.0976920970916847,0.0583484629561252
4807,0.0783238931712847,0.288760193623059,0.0643382984575986
4808,0.0684485229423765,0.297201829578503,0.050077273505072
4809,0.0879601209385183,0.341756175506665,0.0631873484154513
4810,0.109597315769098,0.429809974711294,0.0478900072474588
4811,0.0989530048465888,0.428184154580525,0.0375810294078716
4812,0.0823614540669219,0.431551419605802,0.0443347071896956
4813,0.088477009169358,0.428867206844168,0.0266953464808506
4814,0.0985946672841373,0.452145935836615,0.0361963348201475
4815,0.0970534004770015,0.441957762775885,0.0564945956891716
4816,0.0861473418837109,0.426352916249258,0.039342668507944
4817,0.0981360279270524,0.442008440380566,0.0407361276108357
4818,0.100362789258648,0.43003231996888,0.0295297730722542
4819,0.0905225821734193,0.440045361057199,0.0520799581267534
4820,0.0875783157174503,0.433527879155369,0.034121877726193
4821,0.0767918967412688,0.446328094997818,0.0351215526333888
4822,0.093651825781921,0.44728309648134,0.0317668234416926
4823,0.0966920558910762,0.285567150041976,0.0442346913049912
4824,0.112972758487008,0.307568202340105,0.0478679304637496
4825,0.0924094851733366,0.435227069908503,0.0468631848469852
4826,0.0915216878444691,0.45223242772353,0.0278838389793037
4827,0.0997633585898566,0.43732088800182,0.033093761402281
4828,0.108957373758659,0.445851132951002,0.0323382099754357
4829,0.107860411547388,0.431418773926126,0.0277545145576159
4830,0.0975045078247454,0.446106085447796,0.0320462611894086
4831,0.0907288922334876,0.448144030648879,0.0404934047923194
4832,0.102660842923166,0.449415423469665,0.0284355115844595
4833,0.0922068066977916,0.434971638309941,0.0355527275539742
4834,0.0984512481571436,0.447735579875461,0.0346797923457801
4835,0.0999734192713615,0.436531107579788,0.0407951426055175
4836,0.121559343184308,0.445161079741535,0.0545071160379428
4837,0.110738528340263,0.448640569840045,0.0435485329364136
4838,0.112232558600832,0.431512962170743,0.0383432557856421
4839,0.0975047166811383,0.450378726674511,0.0429448070332667
4840,0.109664482953604,0.432629599065212,0.033085079172829
4841,0.092292619243401,0.436730591893915,0.0397055921558976
4842,0.102016137198337,0.439338720723323,0.042192644783003
4843,0.107389929665409,0.432080205473731,0.0368687024536984
4844,0.0956365042835689,0.42742005588265,0.02808095336166
4845,0.105761719983221,0.430476784968045,0.0397944796005241
4846,0.103371608443943,0.443869234535343,0.0317330725457567
4847,0.0917778773286059,0.445079131362459,0.043195691733868
4848,0.0618957112340344,0.435304084298886,0.0389373019088081
4849,0.0694903600406497,0.449051876264848,0.0388694594865809
4850,0.076352067796813,0.435224605382822,0.0453817507094582
4851,0.0873212471244335,0.478949652730317,0.0298726759232189
4852,0.0923162808529542,0.427657794139877,0.0333218693559396
4853,0.098065873043746,0.431231728055471,0.0396254029471275
4854,0.0885054057255122,0.431789578235357,0.0389321238341803
4855,0.0959400559929089,0.450628903487565,0.0291751593765383
4856,0.0996490948969354,0.447585423054092,0.0457967588927172
4857,0.0963301542032639,0.440155410011347,0.0364500417404041
4858,0.0967695969841096,0.425826869613422,0.0450310568869848
4859,0.0921018344026489,0.448702575883806,0.0459805333518413
4860,0.0920147041173912,0.465485447653242,0.0299751229009556
4861,0.10122267124242,0.456149786605398,0.0252498619306601
4862,0.080432924736149,0.43560283096383,0.038741594000981
4863,0.106559078885286,0.454569813318356,0.0354052952612271
4864,0.103455279692822,0.450116633122184,0.0414120306582289
4865,0.095248505103557,0.44906017552774,0.0381991659734742
4866,0.0921800854301567,0.45026463817351,0.0522590225272719
4867,0.0925222716578408,0.459378129242119,0.0427500292571008
4868,0.089615550243844,0.463261119088948,0.0324866182996432
4869,0.0957802647013293,0.437523450992217,0.0322532101624444
4870,0.101680617662132,0.433051997882379,0.0302901050979601
4871,0.0982976241073677,0.43865484808058,0.0310973184212369
4872,0.106540972223301,0.433594499126781,0.0241239073313692
4873,0.108508292534827,0.432494984319996,0.0510160482821614
4874,0.0992606211267936,0.432519456629565,0.0460802513726999
4875,0.0899391713300843,0.448057355123617,0.0407398262170309
4876,0.118533175140077,0.445245990037269,0.0380695609464124
4877,0.118533175140077,0.443378656955924,0.0439253366262003
4878,0.087989265004834,0.337313110949712,0.0411144916907493
4879,0.081277344022897,0.383081338020853,0.0647322388538944
4880,0.0984993936155398,0.434170711970037,0.0338634857172058
4881,0.0981772260526972,0.446182865972279,0.0374729785279568
4882,0.0937433615504344,0.450403775868744,0.0257599580683208
4883,0.0795189826068228,0.43994455724859,0.0370196313483921
4884,0.088668761929121,0.427007194896605,0.04166802808899
4885,0.0840109834871092,0.430618861786786,0.0310058124666978
4886,0.0974274367780039,0.450382181985324,0.0405978404630524
4887,0.0914371421298141,0.43568730152725,0.0346919761469063
4888,0.0852691486799503,0.437961881522754,0.0311092211139287
4889,0.100700616674195,0.423898499117252,0.0340348488087629
4890,0.0893437692811936,0.433956015599195,0.0287190029817137
4891,0.102953856431978,0.438654176069734,0.0443907604041697
4892,0.081332037458219,0.426625137645391,0.0477498694060651
4893,0.0622573699087469,0.437603469488732,0.0437882894935107
4894,0.0878999382758157,0.432031289727455,0.0344725049584041
4895,0.109153923006155,0.456761810233839,0.0311396278994534
4896,0.0906394712821544,0.43526540984218,0.0328970255187792
4897,0.102917769075695,0.459378230938119,0.0451805220064036
4898,0.107504213851979,0.450952669576848,0.0294181105909929
4899,0.0872301789963496,0.432271434606059,0.0345040754392937
4900,0.0927075200432688,0.439295760428336,0.0413575973258315
4901,0.108271616973736,0.446451068725008,0.0356263165579938
4902,0.0888187609671853,0.431535123250341,0.0322909778711393
4903,0.0966176912579218,0.451049112189126,0.0402116648158819
4904,0.0854158427342639,0.44354179330155,0.0295745958951863
4905,0.0981869716024474,0.463674621396313,0.0213089359389375
4906,0.0737778069733806,0.435851107502558,0.0313914401847544
4907,0.0737778069733806,0.444825985755398,0.0361662247664694
4908,0.0948568474453148,0.426383962581719,0.0430806719471416
4909,0.100738712596512,0.447555105659359,0.0324011985697902
4910,0.124126724087415,0.300932217394433,0.0630642001484713
4911,0.0992179314126875,0.327368598705386,0.0651983544208986
4912,0.116061474298872,0.288867047210576,0.0655334400763479
4913,0.116061474298872,0.35228362351604,0.0445191686328782
4914,0.107793705652829,0.48925949004014,0.0180094335288808
4915,0.0703300832673561,0.442151866823752,0.0309328998886515
4916,0.0936527562464954,0.431640280712769,0.0344138952936284
4917,0.110698391065493,0.431853005461946,0.0415721981595581
4918,0.0818086340979945,0.436889681852251,0.0289987714895099
4919,0.0942023145968048,0.432024766032345,0.0365500925434977
4920,0.0647046178093413,0.451303536597394,0.0309336120594008
4921,0.104937861093559,0.427116527185425,0.0283317142379782
4922,0.110119033718477,0.434330170391145,0.0315763526465432
4923,0.100668799599169,0.434943002987098,0.0322409092137365
4924,0.114875232974685,0.425945506064057,0.0334061300390905
4925,0.114875232974685,0.432810605364964,0.028074701012175
4926,0.0926063527042691,0.448565222165509,0.0411188212641976
4927,0.0608959091140782,0.486292636037327,0.0295717883396334
4928,0.0941151077881305,0.426858043670482,0.0420961870170643
4929,0.0954948763497417,0.450584539783549,0.0270736257954285
4930,0.0944481044918441,0.429047428179795,0.0262505018091524
4931,0.0928470356172301,0.444601619063674,0.0420934693824684
4932,0.101483558546746,0.481343910770503,0.0250346150822772
4933,0.100485659948629,0.428452636768133,0.0321589575079366
4934,0.0872975571951081,0.451096601893414,0.0214964967883128
4935,0.103348258948472,0.448998014670683,0.0275429990302448
4936,0.0613994026443462,0.460748498849139,0.0309926128000441
4937,0.0613994026443462,0.336818711623735,0.0384874417228813
4938,0.0613994026443462,0.327837928394218,0.0560716035804086
4939,0.0652362756931952,0.305061669199937,0.0454494658445436
4940,0.0879553454839114,0.331136146493439,0.0354275990392972
4941,0.119389076403421,0.398674655670742,0.0396616452224578
4942,0.117479978811973,0.233990193949052,0.0482879009434803
4943,0.0810112630282342,0.342462380332612,0.0354403059569982
4944,0.0881918451604955,0.439262737834911,0.043888330427285
4945,0.0881065874828488,0.454302852698822,0.0214171526242547
4946,0.0923445730895103,0.445679827680909,0.0547108887853256
4947,0.0828859550781923,0.435352990681553,0.0517204618842392
4948,0.0848511154313525,0.443661704048203,0.0412827572812069
4949,0.0934660407952502,0.426633655694748,0.0255228663324606
4950,0.0891032076896322,0.461202276915507,0.0447998529896592
4951,0.128901986971896,0.43506910529042,0.0324088533667966
4952,0.109540596378977,0.439189041921023,0.0318052213103255
4953,0.0792327025085366,0.429230607539225,0.0714914433716119
4954,0.119720221120858,0.244599119902905,0.0517301627426117
4955,0.119720221120858,0.271062457687773,0.0438646435326566
4956,0.0765888649912569,0.360577822379164,0.0438197063812325
4957,0.105418668603951,0.268168419982833,0.0442330179138175
4958,0.0979245825244825,0.351455606060736,0.0338839071789185
4959,0.108538707556597,0.379507802680516,0.0509101728060977
4960,0.0699166431624992,0.269214119842532,0.0497458686750121
4961,0.123265171043613,0.429230416090129,0.0359063735187208
4962,0.103679407033615,0.443815443064035,0.0310581527245291
4963,0.100867446163273,0.429432673274821,0.0274766461282005
4964,0.103768907109956,0.444772691518662,0.0550149008321597
4965,0.106769088336826,0.443448162746014,0.0483355647681151
4966,0.0913997369649806,0.43032532747712,0.0213360072200219
4967,0.100572062764169,0.44684869415118,0.0431166829186248
4968,0.101609918916661,0.442255728331998,0.0275604927074652
4969,0.105895107248219,0.443542403969219,0.0356674408460024
4970,0.087246056066317,0.4479816884932,0.0392030263012715
4971,0.0779597207588461,0.440014466918261,0.034762111173641
4972,0.105237822721159,0.427352940028747,0.0331768219207087
4973,0.08762717076841,0.454061870535664,0.0430770739415323
4974,0.0999504541887029,0.441937466830318,0.0571720292663411
4975,0.08807531444346,0.42947858763296,0.0380989510369055
4976,0.120761730874336,0.472536881841403,0.0339228965351053
4977,0.0847275753531894,0.439629688826519,0.0300653396451284
4978,0.102789669578129,0.440404933302092,0.039711253634542
4979,0.0783215870291233,0.432747360159049,0.0471901670393376
4980,0.0824275693719117,0.436514982195167,0.071006711211536
4981,0.106217212721699,0.449434171587528,0.04337707014375
4982,0.0885348639185988,0.439745731928584,0.0393400310015284
4983,0.0838874983042095,0.437798471929949,0.0504023795859867
4984,0.10692904012021,0.450244001450675,0.0403509057322139
4985,0.0944084679906959,0.449001850111336,0.0287623327322337
4986,0.0884140321091471,0.441736502375722,0.037307421239435
4987,0.119855225356642,0.444709383770587,0.0480976453043087
4988,0.124094093653216,0.436824119166003,0.028872145717029
4989,0.107521316575902,0.388552578546728,0.0418325390522282
4990,0.0848908544725985,0.42906233207263,0.0385348784832657
4991,0.0747323432102683,0.443245860560228,0.0365536627916056
4992,0.0993039600038497,0.444873440513084,0.0355233551147345
4993,0.0810787204706667,0.484566815187186,0.0378519500275304
4994,0.0891416747005392,0.434316360637943,0.0369627664199068
4995,0.0933832389645708,0.450442751361905,0.0305874978003405
4996,0.0800443841940547,0.430752621332785,0.0470578760054844
4997,0.0862368475970547,0.43333978864687,0.0428850038536685
4998,0.109492123569576,0.434372680742784,0.0305711908485488
4999,0.104916548682811,0.440142038950316,0.0299392461862535
5000,0.106924236583788,0.433977260090525,0.0286517701858077
5001,0.085282508994187,0.446050047309906,0.0350251899928534
5002,0.10051212345133,0.446364950006562,0.0270521191558443
5003,0.104092282757386,0.426802119095454,0.0250094317260285
5004,0.106114953454462,0.436415655128736,0.0312972650923006
5005,0.0941038933016918,0.415431187432417,0.0470002929988112
5006,0.084022066713866,0.442858288153245,0.0342850915634914
5007,0.0765931428690525,0.428688236304484,0.0323923440420029
5008,0.0747054644266481,0.44202392303381,0.042879039167752
5009,0.10518456371921,0.431895568879667,0.0382614591437282
5010,0.094575785765695,0.362696553058223,0.0458974871570436
5011,0.102269226304816,0.434179567563954,0.0378047885607635
5012,0.105643116501505,0.431398174999787,0.0792011402329812
5013,0.0990751468570289,0.453474152288519,0.0304726387588511
5014,0.088936520588005,0.446919778728954,0.0413906576137198
5015,0.109604222002443,0.440925303128596,0.0393115300283014
5016,0.0874230439271138,0.450318085178044,0.0388538858599717
5017,0.08236936011914,0.42875199930912,0.0399286524170372
5018,0.11318509876498,0.440526144632837,0.0310054562575771
5019,0.0976142632819109,0.440539693873208,0.0554993236747513
5020,0.0794486745367776,0.441686968184088,0.0338042493068372
5021,0.10292667892156,0.442900513639969,0.0376362485705749
5022,0.0947028696952499,0.427558916770048,0.0306668950501316
5023,0.0989987744445954,0.44213067886141,0.0360558213029175
5024,0.0940725103168193,0.426350402562682,0.0335308403571416
5025,0.088162664837108,0.447125985368913,0.0454495388393636
5026,0.0865654046260394,0.437751222880757,0.0320295076543576
5027,0.0899991271962002,0.428270216262984,0.0405592773072421
5028,0.0922623510703598,0.431706608247177,0.0318797943021898
5029,0.0941315149863138,0.450908446739128,0.0305532878500449
5030,0.0909185413180846,0.427907129884321,0.0406053386108251
5031,0.0935951253170092,0.439073310155052,0.0350883430859531
5032,0.0816223832504074,0.439690540842572,0.0335566026869226
5033,0.0721801205390706,0.432114126252964,0.0397960826625846
5034,0.082696322963369,0.430806130397876,0.0266061182579005
5035,0.115999297233429,0.407791229058497,0.0601252647566591
5036,0.110339594742482,0.437386454037489,0.0184049870910804
5037,0.100703741456747,0.439861866530858,0.0286708922652224
5038,0.0958488919718942,0.438314993627466,0.037174329464909
5039,0.0887055661954622,0.442918268898417,0.031246224801257
5040,0.114667358631673,0.445664285003373,0.020153247984037
5041,0.106190549661388,0.449642035024455,0.03041988719494
5042,0.0968449102093496,0.437243195693218,0.0347402844357922
5043,0.0887011874435791,0.431154261380943,0.0413899552988493
5044,0.0890091678340377,0.444164486115428,0.0270493462498382
5045,0.0945873970474274,0.446236673127161,0.0360228131566136
5046,0.112123318017321,0.449349806899209,0.0224100966047428
5047,0.0984924691800112,0.42940540008198,0.0312031342519038
5048,0.10230423914933,0.447041613696166,0.0489853625032925
5049,0.0970567802694711,0.446752867113972,0.0345626402901769
5050,0.0901111248349604,0.43185596075024,0.0443829345612462
5051,0.0772051305027257,0.377993859467125,0.0439075884579687
5052,0.0843230624066967,0.396417646055635,0.0529394810234757
5053,0.111494666800858,0.441963730427195,0.0399545813826857
5054,0.111061712666199,0.431474151350937,0.0331211041977486
5055,0.0796964315865489,0.465339489670662,0.0295216596768411
5056,0.106291945590299,0.398495917935797,0.038409973198925
5057,0.0747074892460332,0.450893376940148,0.0477525659697093
5058,0.0686428541311744,0.443629758421907,0.0360667191082717
5059,0.0898265216720841,0.428199025192665,0.0247427979519911
5060,0.0965777719182666,0.39242083495457,0.0428603695114562
5061,0.118897459520059,0.447324162131219,0.0313516492541758
5062,0.118897459520059,0.401053985851052,0.0366272347842617
5063,0.0883748537947041,0.423075445326844,0.0323996702644832
5064,0.113901947690419,0.448943902565754,0.0573080514350532
5065,0.121894110516646,0.431017537104731,0.0394623329336151
5066,0.0940534116914976,0.43572165683798,0.0374812166558398
5067,0.0977736771129886,0.447892810540891,0.0440077167250735
5068,0.0975245196275806,0.431317960712317,0.0301491515786002
5069,0.129324253896961,0.436376466594096,0.0343042231406938
5070,0.0946389909529194,0.430588203547871,0.0374333861356689
5071,0.105432655018108,0.428219318103816,0.0346008733099009
5072,0.0892858913028583,0.443364655523001,0.0262450548985199
5073,0.0962433486271659,0.455458484501599,0.0240058947946867
5074,0.0972704631629171,0.484539753919129,0.0393651011256797
5075,0.118158571830361,0.462927037740347,0.0500053284671436
5076,0.0832528053772471,0.433119998630393,0.0441345776175202
5077,0.121450537321414,0.439908269083506,0.0343349765329198
5078,0.121450537321414,0.436969622636202,0.0489646880117497
5079,0.0940028671606482,0.303570215127253,0.0399363769135599
5080,0.0927293433316571,0.398669470013835,0.0661344339850306
5081,0.0904896275693543,0.43461052676978,0.0554249100244934
5082,0.0947031379666446,0.427939162378262,0.0219298593915384
5083,0.0856725524460621,0.437465700352809,0.0407384610104416
5084,0.0975727130345486,0.454463232445802,0.0514965118032728
5085,0.104928485547682,0.4299640665439,0.0317220322379568
5086,0.0969078934635315,0.430015410112476,0.031839031280513
5087,0.0898955810985686,0.428447007215318,0.0418546381036164
5088,0.0952727314842274,0.439291393073402,0.0355669292786098
5089,0.107694203661448,0.427255780472613,0.0304030508896109
5090,0.0704845623352525,0.321254886953523,0.0365770211838455
5091,0.0931472604629415,0.433925031843165,0.0448976263232206
5092,0.110059614713601,0.433499613525171,0.0326740421787237
5093,0.0866832160326208,0.460606790819477,0.0312624636110931
5094,0.0888909247023692,0.427959268410916,0.0648509514073829
5095,0.11373478879637,0.432026625527088,0.0362601635262096
5096,0.126448223706395,0.426210423331146,0.0373575427902943
5097,0.0929510430227085,0.456458390887596,0.0396197716904064
5098,0.0988551678788181,0.430224384851226,0.0252235596841093
5099,0.077616978605341,0.438184746934459,0.0408895182913738
5100,0.117066392955665,0.436775041864508,0.0355396782803019
5101,0.104953585145426,0.444043727719865,0.0284691372244774
5102,0.0885204167372644,0.325474093687219,0.0489926944180856
5103,0.0858399036465112,0.450825829941213,0.0365050074205537
5104,0.101210153443881,0.457235088879373,0.0315511066457183
5105,0.0821907926989876,0.427674614249569,0.0312054513876905
5106,0.0925077808431017,0.45148099668115,0.0435129557901537
5107,0.090699273513595,0.446536145153783,0.0381143841137929
5108,0.106215406744051,0.447680164088177,0.0537021203443789
5109,0.0972015556035782,0.443605745082942,0.0432470646225214
5110,0.100187031982857,0.426649435284494,0.0395940694447203
5111,0.0689527182164141,0.451041525513836,0.0323427143715635
5112,0.0880855157310009,0.439070944765496,0.0556901730352396
5113,0.105996766086542,0.444894020882868,0.0340250496562826
5114,0.102066390617881,0.427050033205479,0.0364380766709382
5115,0.0976280958092919,0.440290326522845,0.0498705644819493
5116,0.088732503227945,0.437411194379936,0.0306721010391071
5117,0.106680821138664,0.440227617250943,0.0333143969050187
5118,0.111658195751434,0.432036243307097,0.0453388118888041
5119,0.0863518528186695,0.427569087812997,0.0341309766530281
5120,0.0737733884574671,0.442572479885283,0.0361883636732441
5121,0.0737733884574671,0.426597780812614,0.0523533333394748
5122,0.0795386841899556,0.426850978095088,0.0336126142206911
5123,0.0740011244513328,0.425983430767826,0.0282121178625743
5124,0.0877209092067985,0.465004437265237,0.0245466614651128
5125,0.101420252003837,0.428129967505663,0.0298178337637698
5126,0.0813145828800845,0.444488985003642,0.0314979391332863
5127,0.0999474000855549,0.465552482828762,0.0480152275007741
5128,0.103538373143583,0.457268902732719,0.0303203826311002
5129,0.0719873275083588,0.436065717955589,0.041289025817371
5130,0.0711435462049883,0.431788129012698,0.0346086624160023
5131,0.0819140085021184,0.432391507558682,0.0298073876158993
5132,0.073431791076953,0.444836586436696,0.0316976482733674
5133,0.106759579928657,0.428665230303,0.0445408818282918
5134,0.0940766898395445,0.448402201604839,0.0470491740078044
5135,0.11960846291002,0.434038685222952,0.0315227147582869
5136,0.109522471281362,0.424929087717261,0.0440421398891596
5137,0.0925583265801789,0.432758692433008,0.0370723560426383
5138,0.120052955060499,0.444900283428198,0.0324710368416166
5139,0.0871018299821733,0.428178187895308,0.031012113453022
5140,0.0916724812270195,0.434736559425777,0.0336968499717337
5141,0.0565724779171162,0.427048308965975,0.038622958434704
5142,0.0565724779171162,0.450794985923846,0.039629493095161
5143,0.0972492614664004,0.432586401856731,0.0254264470049679
5144,0.09914702817941,0.434572731272912,0.0638375375377287
5145,0.0933071280442441,0.464839154421559,0.0429048389101684
5146,0.0957964099772828,0.429192012041903,0.0243991078765174
5147,0.123042523927153,0.427644920628293,0.0413685791395578
5148,0.103415252017246,0.452247213869711,0.0344657007505045
5149,0.071113019322858,0.428596034907004,0.047283205244748
5150,0.0816990163870659,0.438171796165495,0.0237154198911196
5151,0.130489956326409,0.446834821173343,0.0230291281989829
5152,0.130489956326409,0.448668392870972,0.0290042704785999
5153,0.130489956326409,0.443409727594099,0.0483056647091745
5154,0.130489956326409,0.454180878125248,0.0386008139349892
5155,0.111847610939988,0.428954804274853,0.0396885628279417
5156,0.111847610939988,0.446617004395988,0.0391352897794945
5157,0.0880905369914022,0.453868804617009,0.0323229154482569
5158,0.0985561629075298,0.449791792593272,0.0315015903778846
5159,0.0947153464852077,0.451917581052745,0.05017960197843
5160,0.0935839831934984,0.44781377714038,0.0475344692710404
5161,0.09994776069043,0.432613730877347,0.0238548652742681
5162,0.0862756651919923,0.4534478288801,0.0300753054661099
5163,0.0920873279987122,0.458823299035695,0.0455103949454326
5164,0.100281354393005,0.443772351716938,0.0342985687024164
5165,0.0933613542966673,0.430693140113494,0.0514082098706875
5166,0.097845591001407,0.430747360354082,0.0410996773918502
5167,0.110286696828247,0.443298144885976,0.0381249880735281
5168,0.0810546828403325,0.437983856429249,0.034755494773346
5169,0.10107274617707,0.410780876561706,0.0404652637102707
5170,0.0986210975256057,0.438014549297564,0.0320787966047816
5171,0.0732367071271282,0.43952619165526,0.0323305856351264
5172,0.0824293403386466,0.446413913992001,0.0431738416417535
5173,0.105711292966034,0.435554948643152,0.0307453051729714
5174,0.102374264957785,0.427733381193067,0.0433276769563059
5175,0.116523048925579,0.320839997048104,0.0494482629661904
5176,0.0918612460798011,0.278599053770912,0.0510714284084548
5177,0.099278341475112,0.251474020379715,0.0553031790830951
5178,0.092716106005275,0.455028517283685,0.0320696845816073
5179,0.0935372746593094,0.439207911248353,0.0290016124259148
5180,0.0999018823064144,0.46824464320616,0.0319617280682685
5181,0.103067369650003,0.446511422874748,0.0280861500444202
5182,0.0842421771745566,0.446586988869632,0.0405675934378251
5183,0.104154260077161,0.355307486702847,0.0600113386103891
5184,0.104278280632427,0.463957368563247,0.0337216317070362
5185,0.081186339177628,0.443701146808267,0.0365946738509392
5186,0.0707062845973513,0.448261740797317,0.0230096023430393
5187,0.115100363571365,0.4579339449397,0.0327420753145607
5188,0.103542125070332,0.44030190955182,0.0287157505160931
5189,0.0888633236464047,0.428269830347918,0.0387494356854724
5190,0.0858527474266693,0.439752243563643,0.0533632745137377
5191,0.0744140473613957,0.439792461090136,0.0350338914283837
5192,0.0877178058621867,0.434381888716222,0.0295944401442441
5193,0.110046054877743,0.429288332239003,0.0381314964430775
5194,0.0891365470898523,0.425845871470856,0.0552802052240788
5195,0.088355738320794,0.351833489686948,0.0445102705709252
5196,0.0735522759190625,0.441175871100561,0.0329361671342382
5197,0.101397597271685,0.436415903338758,0.038153609442508
5198,0.082531218888321,0.447545167405502,0.032857678883797
5199,0.093415832999293,0.397572792316112,0.0444160041077009
5200,0.0978813481762454,0.401408030945056,0.0354000656679456
5201,0.0752744795134001,0.439348132367148,0.0344197448050175
5202,0.0900490810711507,0.440109698170416,0.0374716144239332
5203,0.114152346299721,0.432416723051909,0.0253434317672129
5204,0.0997446461879577,0.439571846159087,0.0438088815835045
