experiment,label,batch_index,N,elapsed_sec,datasets_in_batch,num_samples_requested,seconds_per_dataset,seconds_per_1000_draws_per_dataset
06_core_observation_only,Only core observation features,14,54,1.7405454000690952,50,1000,0.0348109080013819,0.0348109080013819
06_core_observation_only,Only core observation features,15,55,1.71633260010276,50,1000,0.034326652002055195,0.034326652002055195
06_core_observation_only,Only core observation features,16,56,1.8245468999957666,50,1000,0.03649093799991533,0.03649093799991533
06_core_observation_only,Only core observation features,17,57,1.6960897999815643,50,1000,0.033921795999631285,0.033921795999631285
06_core_observation_only,Only core observation features,18,58,1.6577217999147251,50,1000,0.033154435998294506,0.033154435998294506
06_core_observation_only,Only core observation features,19,59,1.6775140999816358,50,1000,0.03355028199963272,0.03355028199963272
06_core_observation_only,Only core observation features,20,60,1.6339636000338942,50,1000,0.032679272000677884,0.032679272000677884
06_core_observation_only,Only core observation features,21,61,1.6352665000595152,50,1000,0.0327053300011903,0.0327053300011903
06_core_observation_only,Only core observation features,22,62,1.7108271000906825,50,1000,0.03421654200181365,0.03421654200181365
06_core_observation_only,Only core observation features,23,63,1.6756159999640658,50,1000,0.033512319999281316,0.033512319999281316
06_core_observation_only,Only core observation features,24,64,1.6812081999378279,50,1000,0.033624163998756555,0.033624163998756555
06_core_observation_only,Only core observation features,25,65,1.688336000079289,50,1000,0.03376672000158578,0.03376672000158578
06_core_observation_only,Only core observation features,26,66,1.7233175999717787,50,1000,0.034466351999435575,0.034466351999435575
06_core_observation_only,Only core observation features,27,67,1.6875196000328287,50,1000,0.033750392000656576,0.033750392000656576
06_core_observation_only,Only core observation features,28,68,1.6656328999670222,50,1000,0.033312657999340446,0.033312657999340446
06_core_observation_only,Only core observation features,29,69,1.6439616999123245,50,1000,0.03287923399824649,0.03287923399824649
06_core_observation_only,Only core observation features,30,70,1.6466858999338,50,1000,0.032933717998676004,0.032933717998676004
06_core_observation_only,Only core observation features,31,71,1.6387304000090808,50,1000,0.032774608000181615,0.032774608000181615
06_core_observation_only,Only core observation features,32,72,1.6088432000251487,50,1000,0.03217686400050297,0.03217686400050297
06_core_observation_only,Only core observation features,33,73,1.6518054000334814,50,1000,0.033036108000669626,0.033036108000669626
06_core_observation_only,Only core observation features,34,74,1.6847751999739558,50,1000,0.03369550399947911,0.03369550399947911
06_core_observation_only,Only core observation features,35,75,1.6208438000176102,50,1000,0.0324168760003522,0.0324168760003522
06_core_observation_only,Only core observation features,36,76,1.6215366999385878,50,1000,0.032430733998771756,0.032430733998771756
06_core_observation_only,Only core observation features,37,77,1.6217739999992773,50,1000,0.03243547999998555,0.03243547999998555
06_core_observation_only,Only core observation features,38,78,1.6537219999590889,50,1000,0.033074439999181776,0.033074439999181776
06_core_observation_only,Only core observation features,39,79,1.688607900054194,50,1000,0.03377215800108388,0.03377215800108388
06_core_observation_only,Only core observation features,40,80,1.7466503999894485,50,1000,0.03493300799978897,0.03493300799978897
06_core_observation_only,Only core observation features,41,81,1.7154916999861598,50,1000,0.0343098339997232,0.0343098339997232
06_core_observation_only,Only core observation features,42,82,1.6294233000371605,50,1000,0.03258846600074321,0.03258846600074321
06_core_observation_only,Only core observation features,43,83,1.6121777000371367,50,1000,0.03224355400074273,0.03224355400074273
06_core_observation_only,Only core observation features,44,84,1.651960299932398,50,1000,0.03303920599864796,0.03303920599864796
06_core_observation_only,Only core observation features,45,85,1.659173799911514,50,1000,0.03318347599823028,0.03318347599823028
06_core_observation_only,Only core observation features,46,86,1.6763446000404656,50,1000,0.033526892000809314,0.033526892000809314
06_core_observation_only,Only core observation features,47,87,1.6639509999658912,50,1000,0.03327901999931782,0.03327901999931782
06_core_observation_only,Only core observation features,48,88,1.6665775999426842,50,1000,0.03333155199885368,0.03333155199885368
06_core_observation_only,Only core observation features,49,89,1.6677456999896094,50,1000,0.033354913999792186,0.033354913999792186
06_core_observation_only,Only core observation features,50,90,1.6722534999717027,50,1000,0.03344506999943406,0.03344506999943406
06_core_observation_only,Only core observation features,51,91,1.664932299987413,50,1000,0.03329864599974826,0.03329864599974826
06_core_observation_only,Only core observation features,52,92,1.646449699997902,50,1000,0.03292899399995804,0.03292899399995804
06_core_observation_only,Only core observation features,53,93,1.6259644998935983,50,1000,0.032519289997871965,0.032519289997871965
06_core_observation_only,Only core observation features,54,94,1.6494309999980032,50,1000,0.03298861999996006,0.03298861999996006
06_core_observation_only,Only core observation features,55,95,1.639010800048709,50,1000,0.03278021600097418,0.03278021600097418
06_core_observation_only,Only core observation features,56,96,1.7189989000326023,50,1000,0.034379978000652046,0.034379978000652046
06_core_observation_only,Only core observation features,57,97,1.7235739000607282,50,1000,0.03447147800121456,0.03447147800121456
06_core_observation_only,Only core observation features,58,98,1.7067256000591442,50,1000,0.034134512001182886,0.034134512001182886
06_core_observation_only,Only core observation features,59,99,1.6783231999725103,50,1000,0.03356646399945021,0.03356646399945021
06_core_observation_only,Only core observation features,60,100,1.688529400038533,50,1000,0.03377058800077066,0.03377058800077066
06_core_observation_only,Only core observation features,61,101,1.6919309999793768,50,1000,0.03383861999958754,0.03383861999958754
06_core_observation_only,Only core observation features,62,102,1.7204687000485137,50,1000,0.03440937400097027,0.03440937400097027
06_core_observation_only,Only core observation features,63,103,1.6872219999786466,50,1000,0.03374443999957293,0.03374443999957293
06_core_observation_only,Only core observation features,64,104,1.6557307000039145,50,1000,0.03311461400007829,0.03311461400007829
06_core_observation_only,Only core observation features,65,105,1.678128800005652,50,1000,0.03356257600011304,0.03356257600011304
06_core_observation_only,Only core observation features,66,106,1.665613800054416,50,1000,0.03331227600108832,0.03331227600108832
06_core_observation_only,Only core observation features,67,107,1.6699859000509605,50,1000,0.03339971800101921,0.03339971800101921
06_core_observation_only,Only core observation features,68,108,1.6514454000862315,50,1000,0.03302890800172463,0.03302890800172463
06_core_observation_only,Only core observation features,69,109,1.6427066000178456,50,1000,0.03285413200035691,0.03285413200035691
06_core_observation_only,Only core observation features,70,110,1.6431455999845639,50,1000,0.032862911999691276,0.032862911999691276
06_core_observation_only,Only core observation features,71,111,1.6603344000177458,50,1000,0.033206688000354916,0.033206688000354916
06_core_observation_only,Only core observation features,72,112,1.685538199963048,50,1000,0.03371076399926096,0.03371076399926096
06_core_observation_only,Only core observation features,73,113,1.6653813000302762,50,1000,0.03330762600060552,0.03330762600060552
06_core_observation_only,Only core observation features,74,114,1.6913012999575585,50,1000,0.03382602599915117,0.03382602599915117
06_core_observation_only,Only core observation features,75,115,1.642147299950011,50,1000,0.03284294599900022,0.03284294599900022
06_core_observation_only,Only core observation features,76,116,1.641205899999477,50,1000,0.03282411799998954,0.03282411799998954
06_core_observation_only,Only core observation features,77,117,1.6414409999269992,50,1000,0.03282881999853998,0.03282881999853998
06_core_observation_only,Only core observation features,78,118,1.6534966001054272,50,1000,0.033069932002108546,0.033069932002108546
06_core_observation_only,Only core observation features,79,119,1.647724000038579,50,1000,0.032954480000771585,0.032954480000771585
06_core_observation_only,Only core observation features,80,120,1.665877899969928,50,1000,0.03331755799939856,0.03331755799939856
