from_index,to_index,from_id,to_id,from_name,to_name,edge_dissimilarity,risk_contrast,dissimilarity_quintile
42,43,santa clara,santa cruz,santa clara,santa cruz,0.4419487509850424,0.07995575986983461,Q2
42,49,santa clara,stanislaus,santa clara,stanislaus,1.8375763856746492,0.21996236672265734,Q5
44,46,shasta,siskiyou,shasta,siskiyou,0.9536788837045642,0.17648449451558168,Q4
44,51,shasta,tehama,shasta,tehama,0.3954278298287226,0.018089698616645222,Q2
44,52,shasta,trinity,shasta,trinity,0.9536788837045642,0.01945248404333455,Q4
45,57,sierra,yuba,sierra,yuba,1.628232240471208,0.8576307304563162,Q5
46,52,siskiyou,trinity,siskiyou,trinity,0.0,0.15703201047224713,Q1
47,56,solano,yolo,solano,yolo,0.0,0.18458810434221462,Q1
49,54,stanislaus,tuolumne,stanislaus,tuolumne,0.6280324356103231,0.14449673022324472,Q3
50,56,sutter,yolo,sutter,yolo,0.790855659657444,0.1875106552714163,Q3
50,57,sutter,yuba,sutter,yuba,1.7212740827838486,0.24776759314521168,Q5
51,52,tehama,trinity,tehama,trinity,1.3491067135332868,0.03754218265997977,Q4
