"draw","beta_0","alpha","tau2"
231,0.0134073814213021,0.374940040749518,0.0159314524770966
232,0.0199052025360128,0.398337718869796,0.0141490221765397
233,0.0238349649270158,0.425734925741539,0.0139998298037066
234,0.0156323093184023,0.380645966429807,0.00998873928960862
235,0.0217491655226919,0.391913416071436,0.0144126158689358
236,0.0206476005746183,0.392293737915181,0.0160256391104038
237,0.0175591889601012,0.391636183683621,0.0141966912822826
238,0.0175624216531121,0.387998532123389,0.0181831944212863
239,0.0202764216422998,0.387521999693444,0.0112494488542816
240,0.0231689251943321,0.406303555254336,0.0138902836007852
241,0.0264063958226183,0.37729768020379,0.013433086088793
242,0.026048176834662,0.375744593982999,0.0170532601108711
243,0.0186577055053776,0.393890930726373,0.0162350320242342
244,0.0168138475169695,0.398378612404138,0.0163413893225121
245,0.0192182920157746,0.374879197572536,0.0208647176728612
246,0.0183162366192074,0.432283568470766,0.0139673466252898
247,0.0222556532428193,0.439406436639931,0.0158645110834884
248,0.00980084927355548,0.439769473564402,0.0122270593424517
249,0.0180644205704335,0.459331117721549,0.012202660859281
250,0.0192903756097476,0.456370202105148,0.0133541996179975
251,0.0170698999627793,0.429987678621236,0.0098877694424762
252,0.0182551079903402,0.435228449120242,0.011598566142464
253,0.00890076164419776,0.388745451279265,0.0139803677895763
254,0.0221691874085886,0.381901553206991,0.0203188318476129
255,0.0159231260280553,0.390690771759306,0.0115974033988629
256,0.0130566683911436,0.388595041017457,0.014530855772137
257,0.0231400054467543,0.392609761462228,0.0116943681955568
258,0.0229665462773482,0.422698993771008,0.0130661039647434
259,0.023681925346006,0.384105879836679,0.0165802182444456
260,0.0196777964947105,0.345729221025411,0.0122612928463586
261,0.0219870036469035,0.264110665628502,0.0184122233653751
262,0.0183222156475267,0.254517705670699,0.0160197691142706
263,0.0149602669792739,0.317807398404077,0.0145497234591376
264,0.0169783733603839,0.385745939675705,0.0155559969076
265,0.0147193509759388,0.371651280488448,0.0135551436789903
266,0.017821730465756,0.358255450451294,0.0245432008755376
267,0.0147664674567512,0.387983265308187,0.013721426457327
268,0.0221136903652167,0.390640975889416,0.0127075990708378
269,0.0179600433653165,0.354685807785455,0.0202522784576396
270,0.0201029605362521,0.288409624287612,0.0207507457922474
271,0.0297366457152566,0.363081819077238,0.017651418208981
272,0.013056554190711,0.39594277451354,0.0165027384818587
273,0.00789388888461988,0.379024707356655,0.0136470785826198
274,0.0314124916095346,0.380570299674182,0.0145277559115508
275,0.0198872428389505,0.436098185877558,0.0120482437492598
276,0.0231249838041582,0.40085484904508,0.0149871794314809
277,0.0276354704928979,0.417648667126051,0.0139626007045026
278,0.0212405099644368,0.374077501581933,0.0132654126971984
279,0.0141839570214788,0.374025285744625,0.0103534392657645
280,0.0238130971246053,0.392525115569697,0.0166930704447848
281,0.0151488016549644,0.383457394536234,0.0167092222742748
282,0.018479233033624,0.38236738379236,0.0134633801653916
283,0.0227539385551352,0.392823927523667,0.0111725946925477
284,0.0238586426095537,0.449414740633696,0.010757353930696
285,0.0166621283260073,0.435418043841997,0.00917053707990378
286,0.0169270441863676,0.387336605960464,0.0124070788644315
287,0.0145968026042327,0.427194630809272,0.0150022998913844
288,0.0245847695626201,0.42591099770291,0.0189500022918975
289,0.0146410504868863,0.398561104344881,0.0126776826002579
290,0.0188234690189914,0.388073567742346,0.0124485416211385
291,0.0275975444877234,0.395497376013055,0.0134669209363431
